TITLE     = "JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump D"
VARIABLES = "x/Ls"
"y/Ls"
"u/Utip"
"v/Utip"
"uu/Utip2"
"vv/Utip2"
"blade"
ZONE T="data phase01"
 I=257, J=61, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 5.4273E-002 -9.2793E-002 4.3748E-001 1.9361E-001 5.6103E-004 6.6399E-004 0.0000E+000
 5.8056E-002 -9.2793E-002 4.4142E-001 1.9250E-001 5.6438E-004 5.9708E-004 0.0000E+000
 6.1839E-002 -9.2793E-002 4.4485E-001 1.9117E-001 5.0810E-004 6.9203E-004 0.0000E+000
 6.5622E-002 -9.2793E-002 4.4821E-001 1.8930E-001 4.8073E-004 7.8405E-004 0.0000E+000
 6.9406E-002 -9.2793E-002 4.5239E-001 1.8652E-001 4.8125E-004 8.0265E-004 0.0000E+000
 7.3189E-002 -9.2793E-002 4.5515E-001 1.8329E-001 4.7207E-004 7.4774E-004 0.0000E+000
 7.6972E-002 -9.2793E-002 4.5744E-001 1.8053E-001 4.4534E-004 7.5021E-004 0.0000E+000
 8.0755E-002 -9.2793E-002 4.6020E-001 1.7961E-001 4.1223E-004 7.9832E-004 0.0000E+000
 8.4538E-002 -9.2793E-002 4.6346E-001 1.7805E-001 4.0264E-004 9.2098E-004 0.0000E+000
 8.8322E-002 -9.2793E-002 4.6670E-001 1.7498E-001 3.8863E-004 9.6426E-004 0.0000E+000
 9.2105E-002 -9.2793E-002 4.6969E-001 1.7247E-001 3.7749E-004 1.0074E-003 0.0000E+000
 9.5888E-002 -9.2793E-002 4.7306E-001 1.7153E-001 3.8054E-004 9.8351E-004 0.0000E+000
 9.9671E-002 -9.2793E-002 4.7576E-001 1.7045E-001 3.9777E-004 8.4414E-004 0.0000E+000
 1.0345E-001 -9.2793E-002 4.7703E-001 1.6836E-001 4.6953E-004 7.3861E-004 0.0000E+000
 1.0724E-001 -9.2793E-002 4.7910E-001 1.6570E-001 4.9016E-004 6.9835E-004 0.0000E+000
 1.1102E-001 -9.2793E-002 4.8197E-001 1.6264E-001 4.8246E-004 7.0572E-004 0.0000E+000
 1.1480E-001 -9.2793E-002 4.8401E-001 1.5903E-001 5.2556E-004 7.5627E-004 0.0000E+000
 1.1859E-001 -9.2793E-002 4.8599E-001 1.5605E-001 5.4693E-004 7.5785E-004 0.0000E+000
 1.2237E-001 -9.2793E-002 4.8760E-001 1.5305E-001 6.0287E-004 6.4898E-004 0.0000E+000
 1.2615E-001 -9.2793E-002 4.8816E-001 1.4744E-001 7.3927E-004 6.3724E-004 0.0000E+000
 1.2994E-001 -9.2793E-002 4.8837E-001 1.4215E-001 8.7920E-004 7.6855E-004 0.0000E+000
 1.3372E-001 -9.2793E-002 4.8883E-001 1.4023E-001 9.4409E-004 8.0084E-004 0.0000E+000
 1.3750E-001 -9.2793E-002 4.9303E-001 1.4888E-001 6.1238E-004 7.5012E-004 0.0000E+000
 1.4129E-001 -9.2793E-002 4.9320E-001 1.4488E-001 6.4743E-004 7.6880E-004 0.0000E+000
 1.4507E-001 -9.2793E-002 4.9174E-001 1.3954E-001 6.9591E-004 8.5883E-004 0.0000E+000
 1.4885E-001 -9.2793E-002 4.8850E-001 1.3474E-001 7.1071E-004 8.7307E-004 0.0000E+000
 1.5264E-001 -9.2793E-002 4.9007E-001 1.3100E-001 7.5695E-004 8.2542E-004 0.0000E+000
 1.5642E-001 -9.2793E-002 4.9444E-001 1.2845E-001 7.2876E-004 9.2501E-004 0.0000E+000
 1.6020E-001 -9.2793E-002 4.9569E-001 1.2709E-001 6.0238E-004 8.9568E-004 0.0000E+000
 1.6399E-001 -9.2793E-002 4.9410E-001 1.2290E-001 6.5724E-004 7.6745E-004 0.0000E+000
 1.6777E-001 -9.2793E-002 4.9301E-001 1.1833E-001 6.6625E-004 8.1116E-004 0.0000E+000
 1.7155E-001 -9.2793E-002 4.9223E-001 1.1454E-001 6.4016E-004 7.2352E-004 0.0000E+000
 1.7534E-001 -9.2793E-002 4.9028E-001 1.0922E-001 6.4189E-004 7.2481E-004 0.0000E+000
 1.7912E-001 -9.2793E-002 4.8934E-001 1.0346E-001 6.8411E-004 7.3044E-004 0.0000E+000
 1.8290E-001 -9.2793E-002 4.8930E-001 9.8384E-002 7.0999E-004 7.5265E-004 0.0000E+000
 1.8668E-001 -9.2793E-002 4.8820E-001 9.5333E-002 7.4795E-004 7.4474E-004 0.0000E+000
 1.9047E-001 -9.2793E-002 4.8623E-001 9.3851E-002 6.9286E-004 8.0749E-004 0.0000E+000
 1.9425E-001 -9.2793E-002 4.8556E-001 8.9631E-002 6.2910E-004 8.9242E-004 0.0000E+000
 1.9803E-001 -9.2793E-002 4.8524E-001 8.5139E-002 5.6784E-004 9.1403E-004 0.0000E+000
 2.0182E-001 -9.2793E-002 4.8580E-001 8.0931E-002 4.9318E-004 9.4657E-004 0.0000E+000
 2.0560E-001 -9.2793E-002 4.8556E-001 7.5484E-002 5.3188E-004 8.9841E-004 0.0000E+000
